"fact_id","employeeid","jobid","attrition","businesstravel","dailyrate","hourlyrate","monthlyincome","monthlyrate","overtime","percentsalaryhike","performancerating","stockoptionlevel","totalworkingyears","yearsatcompany","yearsincurrentrole","yearssincelastpromotion","yearswithcurrmanager","environmentsatisfaction","jobsatisfaction","relationshipsatisfaction","distancefromhome","jobinvolvement","trainingtimelastyear","worklifebalance","numcompaniesworked"
1286,1286,1,False,"Travel_Rarely",1418,36,3580,10554,"No",16,3,1,7,4,2,0,2,3,1,2,1,3,2,3,2
1287,1287,13,False,"Travel_Rarely",933,98,4434,11806,"No",13,3,1,10,9,8,7,8,2,2,4,29,3,3,2,1
1288,1288,1,False,"Travel_Rarely",1457,83,4477,20100,"Yes",19,3,1,7,3,2,0,2,1,3,3,7,3,2,2,4
1289,1289,5,False,"Travel_Rarely",1333,80,13582,16292,"No",13,3,1,15,15,12,5,11,4,1,2,1,3,3,3,1
1290,1290,9,False,"Non-Travel",1251,32,5736,3987,"No",19,3,1,10,3,2,1,2,1,3,3,21,1,1,3,6
1291,1291,21,False,"Travel_Frequently",444,84,2789,3909,"No",11,3,1,2,2,2,2,2,4,2,3,5,3,5,2,1
1292,1292,1,False,"Travel_Rarely",604,69,2773,12145,"No",20,4,0,3,2,2,2,2,1,3,4,6,3,3,3,0
1293,1293,4,False,"Travel_Rarely",1383,90,8321,25949,"Yes",13,3,1,15,12,8,5,7,4,1,4,10,3,1,3,7
1294,1294,5,False,"Travel_Rarely",213,49,11691,25995,"No",11,3,0,14,13,9,3,7,3,3,4,7,3,3,4,0
1295,1295,1,False,"Travel_Frequently",806,76,2720,18959,"No",18,3,1,10,10,7,2,8,2,4,4,1,1,5,3,1
1296,1296,17,False,"Travel_Rarely",692,61,18722,13339,"No",11,3,0,36,24,15,2,15,3,2,4,14,4,3,3,8
1297,1297,9,True,"Travel_Frequently",334,52,6696,22967,"No",15,3,0,9,6,3,0,1,3,1,3,26,2,5,2,5
1298,1298,9,False,"Travel_Rarely",335,33,5507,16822,"No",16,3,2,12,4,2,1,3,3,2,3,17,2,1,1,2
1299,1299,1,False,"Travel_Frequently",146,79,4930,13970,"Yes",14,3,0,6,5,4,1,4,1,4,3,2,2,2,4,0
1300,1300,18,True,"Travel_Rarely",806,39,3339,17285,"Yes",13,3,2,10,7,7,7,7,2,3,1,7,3,2,3,3
1301,1301,21,True,"Travel_Rarely",1356,70,3140,21728,"Yes",22,4,0,4,4,3,0,2,2,2,4,20,3,5,2,1
1302,1302,4,False,"Travel_Rarely",325,63,7094,5747,"No",12,3,0,10,7,7,1,7,4,3,1,10,3,0,3,3
1303,1303,9,False,"Travel_Rarely",558,75,9602,3010,"Yes",11,3,1,17,3,0,1,0,4,3,3,2,3,3,2,4
1304,1304,15,False,"Non-Travel",1063,72,4449,23866,"Yes",15,3,2,15,13,11,10,7,2,3,1,25,3,2,3,3
1305,1305,11,False,"Travel_Rarely",1378,46,4025,23679,"Yes",13,3,1,10,4,3,0,3,4,2,1,13,2,2,3,4
1306,1306,9,False,"Non-Travel",1327,39,5249,19682,"No",18,3,1,13,8,7,7,5,4,4,4,2,2,0,3,3
1307,1307,7,False,"Travel_Frequently",1303,36,5968,18079,"No",20,4,3,9,9,7,2,8,4,3,3,7,3,2,3,1
1308,1308,23,False,"Travel_Rarely",1082,41,10686,8392,"No",11,3,1,13,9,4,7,0,3,3,2,2,2,4,3,6
1309,1309,1,False,"Travel_Rarely",1037,42,2436,13422,"Yes",12,3,0,6,4,3,1,2,2,4,3,1,3,2,3,6
1310,1310,23,False,"Travel_Rarely",531,56,10231,20364,"No",14,3,0,23,21,7,15,17,4,4,4,4,2,3,4,3
1311,1311,9,False,"Travel_Rarely",1174,99,9278,20763,"Yes",16,3,0,15,5,4,0,1,1,2,4,3,3,3,3,3
1312,1312,15,False,"Non-Travel",775,90,3055,6194,"No",15,3,2,11,9,8,1,7,4,2,4,4,3,2,2,5
1313,1313,8,False,"Travel_Frequently",1246,99,18200,7999,"No",11,3,1,32,32,5,10,7,1,2,3,3,3,2,3,1
1314,1314,18,True,"Travel_Rarely",515,62,3730,9571,"Yes",14,3,0,4,3,2,1,2,4,3,4,1,2,2,1,0
1315,1315,1,False,"Travel_Rarely",977,45,2073,12826,"No",16,3,1,4,2,2,2,2,4,3,4,10,4,2,3,2
1316,1316,9,False,"Travel_Rarely",696,52,5220,10893,"Yes",18,3,1,12,11,7,1,9,2,4,2,7,4,3,3,0
1317,1317,18,False,"Travel_Frequently",313,61,2258,15238,"No",20,4,1,8,3,2,1,2,4,4,1,21,3,1,3,7
1318,1318,25,False,"Travel_Rarely",810,44,15992,15901,"No",14,3,0,16,1,0,0,0,1,4,2,23,3,2,3,2
1319,1319,9,False,"Travel_Rarely",238,34,8381,7507,"No",20,4,0,18,14,7,8,10,4,1,4,1,3,2,4,7
1320,1320,9,False,"Travel_Rarely",775,45,4306,4267,"No",12,3,2,8,0,0,0,0,1,3,1,29,3,5,3,5
1321,1321,1,False,"Travel_Rarely",1082,87,2501,18775,"No",17,3,0,1,1,1,1,0,3,2,2,1,3,4,3,1
1322,1322,15,False,"Travel_Frequently",1316,38,4998,2338,"Yes",14,3,0,10,8,7,0,7,4,3,4,2,3,2,3,4
1323,1323,28,False,"Travel_Rarely",1448,55,9380,14720,"Yes",18,3,2,10,3,1,1,2,2,4,4,29,3,4,4,4
1324,1324,7,False,"Travel_Rarely",1332,98,6781,17078,"No",23,4,0,14,1,0,0,0,1,4,2,2,2,6,3,3
1325,1325,1,False,"Travel_Rarely",121,86,4381,7530,"No",11,3,0,6,6,5,1,3,3,1,3,2,2,3,3,1
1326,1326,22,False,"Travel_Rarely",1405,82,13142,24439,"No",16,3,0,29,5,2,0,3,4,2,2,11,2,1,2,3
1327,1327,17,False,"Travel_Rarely",430,40,19627,21445,"No",17,3,2,23,2,2,2,2,4,4,4,1,3,0,3,9
1328,1328,14,True,"Travel_Frequently",426,58,2741,22808,"Yes",11,3,1,8,7,7,1,0,2,3,2,17,3,2,2,0
1329,1329,11,True,"Travel_Rarely",1089,79,4883,22845,"No",18,3,1,10,10,4,1,1,4,3,1,7,3,3,3,1
1330,1330,1,False,"Travel_Rarely",1117,72,2011,19982,"No",13,3,1,10,10,5,7,7,1,4,4,2,4,5,3,1
1331,1331,18,True,"Travel_Frequently",781,57,2380,13384,"Yes",14,3,1,3,1,0,0,0,4,4,4,2,2,3,2,9
1332,1332,18,False,"Travel_Rarely",1403,47,3210,20251,"No",11,3,1,16,15,13,10,11,4,4,3,6,3,4,3,0
1333,1333,1,False,"Non-Travel",457,85,2814,10293,"Yes",14,3,0,4,4,2,1,3,2,3,2,26,2,2,2,1
1334,1334,7,False,"Non-Travel",1142,72,4069,8841,"Yes",18,3,0,8,2,2,2,2,4,4,3,8,3,2,3,3
1335,1335,1,False,"Non-Travel",111,74,2290,4279,"No",13,3,0,6,0,0,0,0,4,3,4,17,1,3,3,2
1336,1336,13,False,"Travel_Frequently",1003,95,4033,15834,"No",11,3,0,5,3,2,0,2,4,3,4,2,3,3,2,2
1337,1337,18,True,"Travel_Frequently",874,72,2610,6233,"No",12,3,1,2,2,2,2,2,3,3,3,15,3,5,2,1
1338,1338,1,False,"Travel_Rarely",1222,48,2356,14871,"Yes",19,3,1,8,6,4,0,2,4,4,2,11,3,2,3,3
1339,1339,28,False,"Travel_Frequently",216,44,9526,8787,"No",21,4,0,10,9,7,1,8,4,3,2,23,2,2,3,0
1340,1340,11,False,"Travel_Frequently",884,41,2571,12290,"No",17,3,1,17,5,2,0,3,3,4,3,23,4,3,3,4
1341,1341,23,True,"Travel_Rarely",410,39,10854,16586,"Yes",13,3,1,20,3,2,2,0,4,1,2,28,2,3,3,4
1342,1342,1,False,"Travel_Rarely",629,95,2311,5711,"No",15,3,0,9,3,2,1,2,4,2,4,27,3,3,3,2
1343,1343,13,False,"Travel_Rarely",219,44,4788,25388,"Yes",11,3,0,4,3,2,0,2,4,2,4,16,2,2,3,0
1344,1344,1,False,"Travel_Frequently",560,91,2996,20284,"No",14,3,2,10,4,3,1,3,4,1,3,1,3,2,3,5
1345,1345,7,False,"Travel_Rarely",1329,82,6623,4204,"Yes",11,3,2,6,6,0,1,0,3,4,2,7,3,2,3,1
1346,1346,7,False,"Travel_Rarely",1069,42,6949,12291,"No",14,3,0,6,5,0,1,4,2,4,1,1,2,3,3,0
1347,1347,9,False,"Travel_Rarely",322,44,5605,19191,"Yes",24,4,1,8,8,0,7,7,1,1,3,7,4,3,3,1
1348,1348,21,False,"Travel_Frequently",793,67,2791,21981,"No",12,3,1,3,2,2,2,2,3,4,1,20,4,4,3,0
1349,1349,9,False,"Travel_Rarely",144,39,8268,11866,"Yes",14,3,2,7,7,7,1,7,4,2,1,10,2,2,3,1
1350,1350,18,False,"Travel_Frequently",1480,30,2088,15062,"No",12,3,0,13,8,7,7,2,4,2,3,3,3,3,2,4
1351,1351,14,True,"Travel_Frequently",600,66,2180,9732,"No",11,3,1,6,4,2,1,2,3,4,3,8,2,0,2,6
1352,1352,9,False,"Travel_Frequently",1141,42,5376,3193,"No",19,3,2,10,5,3,1,3,3,1,1,1,4,3,3,2
1353,1353,1,False,"Travel_Rarely",833,96,2723,23231,"No",11,3,0,1,1,0,0,0,3,4,2,1,3,0,2,1
1354,1354,13,False,"Travel_Rarely",1066,32,5472,3334,"No",12,3,0,8,8,7,1,3,4,4,2,2,4,2,3,1
1355,1355,7,False,"Travel_Rarely",1425,68,6586,4821,"Yes",17,3,1,17,16,8,4,11,3,4,1,14,3,2,2,0
1356,1356,1,False,"Travel_Rarely",268,92,3057,20471,"Yes",13,3,1,6,1,0,0,1,4,3,2,2,3,0,1,6
1357,1357,4,False,"Travel_Frequently",1456,30,7484,25796,"No",20,4,0,23,13,12,12,8,1,1,3,1,2,1,2,3
1358,1358,15,False,"Travel_Rarely",977,45,5470,25518,"No",13,3,2,10,9,5,1,6,4,2,3,2,3,4,2,0
1359,1359,7,False,"Travel_Frequently",1199,80,5689,24594,"Yes",14,3,2,10,10,2,0,2,3,3,4,18,3,2,4,1
1360,1360,7,False,"Travel_Rarely",1495,96,6651,21534,"No",14,3,1,20,3,2,1,2,1,3,2,5,3,0,2,2
1361,1361,18,True,"Travel_Rarely",310,72,2339,3666,"No",11,3,1,14,10,9,9,8,4,3,4,7,3,4,1,8
1362,1362,13,False,"Travel_Rarely",427,33,6162,10877,"Yes",22,4,1,9,9,8,7,8,1,4,2,1,3,3,3,1
1363,1363,5,False,"Travel_Rarely",1253,65,13464,7914,"No",21,4,0,9,4,3,2,2,3,3,3,10,3,3,3,7
1364,1364,11,False,"Travel_Rarely",1157,57,3986,11912,"No",14,3,1,15,15,10,4,13,2,4,3,5,2,3,4,1
1365,1365,9,False,"Travel_Rarely",1342,47,5473,19345,"No",12,3,0,9,8,4,7,1,1,1,4,9,3,5,4,0
1366,1366,11,True,"Travel_Frequently",658,66,6074,22887,"Yes",24,4,0,9,9,7,0,6,1,3,4,7,1,3,3,1
1367,1367,28,False,"Travel_Rarely",168,81,7861,15397,"Yes",14,3,0,10,1,0,0,0,3,3,4,1,3,4,4,4
1368,1368,27,True,"Travel_Frequently",1093,82,12936,24164,"No",11,3,0,25,23,5,14,10,3,3,3,9,1,3,1,7
1369,1369,9,False,"Travel_Frequently",1182,54,4968,18500,"No",11,3,1,5,5,2,0,2,4,4,4,11,3,3,3,1
1370,1370,9,False,"Travel_Rarely",821,98,4908,24252,"No",14,3,0,4,4,2,0,2,1,4,2,5,3,3,3,1
1371,1371,4,False,"Travel_Rarely",711,42,8008,22792,"No",12,3,2,9,3,2,0,2,2,1,3,5,3,6,3,4
1372,1372,18,False,"Travel_Rarely",506,91,3907,3622,"No",13,3,3,6,6,2,1,2,2,1,2,29,3,2,4,1
1373,1373,4,False,"Travel_Rarely",1029,91,8606,21195,"No",19,3,0,11,11,8,3,3,4,2,4,16,2,3,1,1
1374,1374,11,False,"Travel_Rarely",271,43,4789,23070,"No",25,4,1,10,3,2,1,2,3,1,1,3,2,3,3,4
1375,1375,27,True,"Non-Travel",1479,100,13194,17071,"Yes",16,3,0,22,1,0,0,0,2,2,4,24,4,2,2,4
1376,1376,9,False,"Travel_Rarely",1382,85,4907,13684,"Yes",22,4,1,6,5,3,0,4,1,3,2,8,3,3,2,0
1377,1377,14,False,"Travel_Rarely",818,52,2267,25657,"No",17,3,0,7,2,2,2,2,2,3,4,6,3,2,2,8
1378,1378,18,False,"Travel_Rarely",157,95,2867,20006,"No",13,3,0,8,7,7,7,6,3,1,4,1,3,6,2,0
1379,1379,18,False,"Travel_Rarely",328,86,3690,3425,"No",15,3,1,5,3,2,0,2,3,3,4,1,2,2,2,2
1380,1380,26,False,"Travel_Rarely",1219,78,15427,22021,"No",16,3,0,31,25,8,3,7,1,4,3,2,2,3,3,2
1381,1381,27,False,"Travel_Frequently",555,77,13525,14864,"No",14,3,1,23,20,4,4,8,3,2,4,26,3,2,4,5
1382,1382,9,False,"Travel_Rarely",196,91,5468,13402,"No",14,3,2,13,12,7,5,7,1,4,1,29,2,3,3,1
1383,1383,11,False,"Travel_Rarely",1325,82,3149,21821,"No",20,4,1,9,5,2,1,4,4,3,2,11,3,3,3,8
1384,1384,7,False,"Travel_Rarely",1495,76,9824,22174,"No",19,3,1,18,1,0,0,0,3,3,3,10,3,4,3,3
1385,1385,1,False,"Travel_Rarely",147,47,2622,13248,"No",21,4,0,7,3,2,1,1,3,2,4,4,2,3,3,6
1386,1386,9,False,"Travel_Rarely",492,96,6439,13693,"No",14,3,1,18,8,7,7,7,3,3,3,16,3,2,3,8
1387,1387,9,False,"Non-Travel",750,95,6146,15480,"No",13,3,1,8,7,7,0,7,3,2,1,22,3,2,4,0
1388,1388,9,False,"Travel_Rarely",511,32,6029,25353,"No",12,3,0,6,2,2,2,2,4,4,1,3,1,3,3,5
1389,1389,18,True,"Travel_Frequently",381,89,3172,16998,"Yes",11,3,0,4,0,0,0,0,2,1,3,9,3,2,2,2
1390,1390,9,False,"Travel_Rarely",703,66,6272,7428,"No",20,4,2,6,5,3,1,4,1,2,4,28,3,5,4,1
1391,1391,18,False,"Travel_Rarely",464,74,2587,24941,"Yes",16,3,1,17,2,2,2,2,4,1,2,16,3,2,2,4
1392,1392,27,False,"Travel_Rarely",1448,53,13320,11737,"Yes",18,3,1,23,12,11,11,11,4,4,3,28,4,2,3,3
1393,1393,15,False,"Non-Travel",335,37,4332,14811,"No",12,3,0,20,20,9,3,7,4,3,4,23,2,2,3,1
1394,1394,23,False,"Non-Travel",635,32,9980,15318,"No",14,3,0,10,10,3,9,7,2,4,4,10,3,3,2,1
1395,1395,17,False,"Travel_Rarely",821,86,19406,8509,"No",11,3,1,24,4,2,1,2,1,1,3,5,3,4,2,4
1396,1396,1,False,"Travel_Frequently",469,46,3692,9256,"No",12,3,0,12,11,10,0,7,3,2,3,3,3,2,2,1
1397,1397,17,False,"Travel_Rarely",1464,62,19237,12853,"Yes",11,3,1,29,8,1,7,7,2,3,4,2,3,2,2,2
1398,1398,9,False,"Travel_Rarely",243,46,4028,7791,"No",20,4,0,8,7,7,0,5,4,4,1,7,2,2,3,0
1399,1399,26,False,"Travel_Rarely",1117,83,16835,9873,"No",23,4,0,37,10,9,7,7,1,2,4,18,3,2,3,3
1400,1400,7,False,"Travel_Rarely",1202,89,6377,13888,"No",20,4,3,15,12,11,11,8,2,3,2,2,4,0,3,5
1401,1401,18,True,"Travel_Rarely",1373,92,2090,2396,"Yes",15,3,0,7,0,0,0,0,4,3,2,2,2,3,3,6
1402,1402,1,False,"Travel_Rarely",735,66,3506,6020,"Yes",14,3,0,4,3,2,2,2,3,3,4,6,3,3,3,0
1403,1403,30,False,"Travel_Rarely",945,80,5021,10425,"Yes",22,4,1,16,4,2,0,2,2,2,4,5,3,2,3,8
1404,1404,21,False,"Travel_Frequently",1231,54,2973,21222,"No",15,3,1,10,5,4,0,0,3,4,2,21,3,3,3,5
1405,1405,21,False,"Travel_Rarely",501,58,2380,25479,"Yes",11,3,0,2,2,2,1,2,3,1,4,5,3,6,3,1
1406,1406,9,True,"Travel_Frequently",115,51,5765,17485,"No",11,3,0,7,5,3,0,0,1,2,1,13,3,4,1,5
1407,1407,1,True,"Travel_Rarely",224,100,2362,7568,"No",13,3,0,11,9,7,0,7,1,1,3,1,2,2,1,6
1408,1408,1,False,"Travel_Rarely",1283,90,2127,5561,"Yes",12,3,0,7,4,2,0,3,2,3,1,5,4,5,2,2
1409,1409,9,False,"Travel_Rarely",216,75,9725,12278,"No",11,3,1,16,15,1,0,9,2,4,4,1,4,2,2,0
1410,1410,18,True,"Travel_Rarely",935,89,2362,14669,"No",12,3,0,10,3,2,1,2,1,1,3,3,3,4,4,4
1411,1411,1,False,"Travel_Rarely",1225,80,4680,15232,"No",17,3,0,4,1,0,0,0,4,4,1,10,4,2,3,3
1412,1412,11,False,"Travel_Rarely",507,97,2272,24812,"No",14,3,0,5,4,3,1,2,1,3,2,20,3,2,3,0
1413,1413,18,False,"Travel_Rarely",738,30,3983,7621,"No",17,3,0,4,3,2,2,2,2,4,3,9,2,2,3,0
1414,1414,18,True,"Travel_Rarely",1357,48,2293,10558,"No",12,3,0,1,1,0,0,1,1,3,3,25,1,2,2,1
1415,1415,1,False,"Travel_Rarely",1349,90,2886,3032,"No",22,4,2,3,3,2,0,2,1,4,2,23,3,3,1,1
1416,1416,13,False,"Non-Travel",879,72,4695,12858,"Yes",18,3,0,10,8,4,1,7,3,3,3,9,3,3,3,7
1417,1417,9,True,"Travel_Rarely",693,65,4577,24785,"No",14,3,0,4,2,2,2,0,1,3,1,3,3,3,3,9
1418,1418,23,False,"Travel_Rarely",130,32,7351,20619,"No",16,3,0,10,1,0,0,0,4,2,3,2,3,2,3,7
1419,1419,5,False,"Travel_Rarely",161,42,13744,15471,"Yes",25,4,1,16,16,11,6,8,3,4,1,10,4,2,3,1
1420,1420,13,False,"Travel_Rarely",1169,34,6132,13983,"No",17,3,0,10,1,0,0,0,2,3,3,7,2,2,3,2
1421,1421,15,False,"Travel_Rarely",1395,48,5098,18698,"No",19,3,0,10,10,7,0,8,2,3,2,9,3,5,3,1
1422,1422,9,True,"Travel_Rarely",1475,84,9854,23352,"Yes",11,3,0,6,2,0,2,2,4,3,4,13,3,0,3,3
1423,1423,9,False,"Travel_Frequently",766,83,4127,19188,"No",18,3,1,7,2,1,2,2,3,4,4,20,3,6,3,2
1424,1424,15,False,"Travel_Rarely",200,32,4541,7744,"No",25,4,0,20,20,11,13,17,4,4,2,29,3,3,3,1
1425,1425,9,True,"Non-Travel",265,79,4969,21813,"No",18,3,0,7,2,2,2,2,2,1,4,29,1,6,3,8
1426,1426,11,False,"Non-Travel",1105,47,5674,6927,"No",15,3,1,11,9,8,0,8,2,2,3,24,3,3,3,7
1427,1427,1,False,"Travel_Rarely",1303,62,2768,8416,"No",12,3,1,14,7,3,5,7,4,3,3,2,2,3,3,3
1428,1428,20,False,"Travel_Rarely",1223,50,18606,18640,"No",18,3,1,26,7,7,4,7,4,3,2,7,3,6,3,3
1429,1429,7,False,"Travel_Rarely",975,55,6811,23398,"No",19,3,0,9,7,6,0,7,4,1,1,7,2,2,1,8
1430,1430,5,False,"Travel_Rarely",201,99,13206,3376,"No",12,3,1,20,18,16,1,11,2,3,1,10,1,3,3,3
1431,1431,4,False,"Travel_Frequently",505,64,10938,6420,"No",25,4,0,20,19,6,11,8,3,3,4,2,3,1,3,0
1432,1432,23,False,"Travel_Rarely",111,70,10239,18092,"No",14,3,1,24,1,0,1,0,1,4,4,1,3,4,3,3
1433,1433,5,False,"Travel_Rarely",1217,60,13549,24001,"No",12,3,1,16,4,3,0,3,1,3,1,2,3,5,1,9
1434,1434,1,False,"Non-Travel",999,92,2029,15891,"No",20,4,3,5,5,4,0,0,1,3,3,26,2,2,3,1
1435,1435,21,False,"Travel_Rarely",395,98,2899,12102,"No",19,3,1,3,2,2,1,2,2,2,4,9,2,3,3,0
1436,1436,24,False,"Travel_Rarely",836,33,14756,19730,"Yes",14,3,3,21,5,0,0,2,4,3,3,8,3,2,3,2
1437,1437,25,False,"Travel_Rarely",182,93,16422,8847,"No",11,3,0,9,3,2,1,0,1,2,3,8,3,3,4,3
1438,1438,18,False,"Travel_Rarely",571,78,2647,13672,"No",13,3,0,5,5,2,1,4,4,4,3,12,3,6,4,1
1439,1439,1,False,"Travel_Rarely",1054,67,3445,6152,"No",11,3,0,6,6,2,1,4,3,4,3,8,3,5,2,1
1440,1440,1,False,"Travel_Rarely",474,89,2061,11133,"No",21,4,0,1,1,0,0,0,1,4,1,3,3,5,3,1
1441,1441,19,False,"Travel_Rarely",688,44,11557,25291,"No",21,4,1,10,5,4,0,1,3,4,3,7,2,3,2,9
1442,1442,3,False,"Non-Travel",771,79,19068,21030,"Yes",18,3,0,33,33,7,15,12,1,3,4,2,2,2,4,1
1443,1443,17,False,"Travel_Rarely",1055,76,19701,22456,"Yes",21,4,1,32,9,8,1,5,4,1,3,1,3,3,3,3
1444,1444,18,False,"Travel_Frequently",443,48,3755,17872,"No",11,3,1,8,8,3,0,7,3,3,1,8,3,3,3,1
1445,1445,23,False,"Travel_Rarely",557,94,7644,12695,"No",19,3,2,10,9,7,3,4,1,4,3,3,2,2,3,0
1446,1446,13,False,"Travel_Rarely",480,31,4306,4156,"No",12,3,1,13,13,10,3,12,2,1,2,7,3,5,1,1
1447,1447,1,False,"Travel_Rarely",1252,81,2700,23779,"No",24,4,1,10,10,7,0,7,3,3,3,23,4,3,3,1
1448,1448,9,False,"Travel_Rarely",991,43,4187,3356,"Yes",13,3,1,10,10,0,0,9,1,2,2,5,2,3,2,1
1449,1449,27,False,"Travel_Rarely",1319,45,13225,7739,"No",12,3,1,25,19,17,2,8,1,1,4,3,4,5,3,2
1450,1450,18,False,"Travel_Rarely",1323,89,3212,3300,"No",15,3,0,6,2,2,2,2,3,4,2,2,2,3,2,7
1451,1451,26,False,"Travel_Rarely",334,88,16015,15896,"No",19,3,0,22,22,10,0,4,4,2,2,2,3,2,3,1
1452,1452,18,False,"Travel_Rarely",1380,75,2288,6319,"No",12,3,0,2,2,2,2,1,3,4,3,9,3,3,3,1
1453,1453,21,False,"Travel_Rarely",1402,98,2430,26204,"No",23,4,2,6,5,3,4,2,2,3,1,28,2,5,3,0
1454,1454,11,False,"Non-Travel",1476,55,6674,16392,"No",11,3,3,10,9,8,7,5,3,4,1,1,1,6,3,0
1455,1455,5,False,"Travel_Rarely",419,53,11994,21293,"No",11,3,0,13,12,6,2,11,1,2,3,7,3,4,3,0
1456,1456,21,False,"Travel_Rarely",1157,70,2644,17001,"Yes",21,4,0,7,3,2,1,2,3,4,4,2,3,3,2,3
1457,1457,1,False,"Travel_Rarely",1217,67,3591,12719,"No",25,4,1,3,3,2,1,2,3,1,3,1,3,3,3,1
1458,1458,20,True,"Travel_Rarely",725,78,19859,21199,"Yes",13,3,1,24,5,2,1,4,4,1,4,2,3,2,3,5
1459,1459,13,False,"Travel_Frequently",1199,77,6434,5118,"No",17,3,1,9,3,2,0,2,1,3,4,7,4,1,3,4
1460,1460,18,False,"Travel_Rarely",949,81,3229,4910,"No",11,3,1,7,3,2,0,2,1,4,2,1,3,2,2,4
1461,1461,9,False,"Travel_Rarely",419,77,5087,2900,"Yes",12,3,2,14,0,0,0,0,2,4,3,12,3,4,3,3
1462,1462,30,False,"Travel_Rarely",1112,50,5985,26894,"No",11,3,0,10,2,2,0,2,1,3,2,1,2,1,4,4
1463,1463,18,False,"Travel_Rarely",1495,87,3306,26176,"No",19,3,1,7,0,0,0,0,4,3,4,4,3,5,2,7
1464,1464,21,True,"Travel_Frequently",769,54,2323,17205,"Yes",14,3,0,2,2,2,0,2,4,4,2,9,3,3,3,1
1465,1465,1,True,"Travel_Rarely",1323,34,2461,10332,"Yes",12,3,3,18,10,0,2,7,1,3,3,4,3,2,4,9
1466,1466,4,False,"Travel_Rarely",574,30,7510,16873,"No",17,3,1,10,10,9,0,9,1,3,2,11,3,1,3,1
1467,1467,30,False,"Travel_Rarely",1383,42,5204,7790,"No",11,3,2,13,5,4,0,4,4,4,3,2,2,2,3,8
1468,1468,1,False,"Travel_Rarely",959,83,2836,11757,"No",13,3,0,1,1,0,0,0,4,2,4,1,2,0,4,1
1469,1469,11,False,"Travel_Frequently",692,73,6323,26849,"No",11,3,1,10,10,9,9,4,4,3,1,11,3,2,4,1
1470,1470,15,False,"Travel_Rarely",1018,74,5055,10557,"No",16,3,0,10,7,7,0,7,1,4,3,2,4,0,2,7
